Client_ID,Client_Type,Client_Verification,Client_Location,Cargo_ID,Cargo_Type,Cargo_Value,Cargo_Weight,Cargo_Risk,Transporter,Route,Border_Point,GPS_Location,KRA_Lock,KRA_Penalty,Incident_Type,Incident_Location,Incident_Report_Date,Estimated_Loss
6301,Business,Unverified,Kisumu,891583,Furniture,991842.4563,9313.659414,High,Transporter_C,Nairobi-Kisumu,Malaba,Delivered,TRUE,50000,Fraud,Border,3/13/2024,31834.55855
8989,Individual,Verified,Nakuru,530703,Electronics,164363.6146,5663.203711,Low,Transporter_A,Nairobi-Eldoret,Malaba,In Transit,TRUE,10000,Damage,Transit,8/5/2024,55319.37098
1770,Business,Verified,Kisumu,837311,Machinery,330846.7863,3458.541876,High,Transporter_C,Nairobi-Eldoret,Taveta,Unknown,TRUE,50000,None,N/A,,554.8360046
4009,Business,Verified,Mombasa,348553,Furniture,710275.2505,4229.070544,Low,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,10000,Theft,Warehouse,10/11/2024,72958.84902
4637,Business,Verified,Mombasa,189932,Textiles,249548.106,1096.5108,Low,Transporter_C,Nairobi-Eldoret,Taveta,At Customs,TRUE,50000,Theft,Border,8/10/2024,80706.9491
5675,Business,Unverified,Nairobi,901407,Machinery,171185.1011,2069.329296,High,Transporter_A,Mombasa-Nairobi,Namanga,Delivered,TRUE,0,Theft,Border,7/21/2024,14450.56732
8003,Individual,Verified,Eldoret,654985,Electronics,635213.6298,6734.849508,Low,Transporter_A,Mombasa-Kampala,Taveta,At Customs,TRUE,50000,None,N/A,,-1752.565215
6330,Business,Unverified,Eldoret,108000,Machinery,577065.7108,8609.725264,High,Transporter_A,Nairobi-Kisumu,Taveta,In Transit,TRUE,50000,None,N/A,,296.3607496
4932,Business,Verified,Nakuru,179369,Vehicle,959427.0127,3037.549864,Medium,Transporter_B,Mombasa-Nairobi,Malaba,At Customs,TRUE,50000,None,N/A,,-1107.324111
5232,Business,Unverified,Eldoret,272121,Furniture,26260.77534,7522.973495,Low,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,TRUE,50000,None,N/A,,5.486926783
7169,Business,Unverified,Nairobi,765634,Electronics,720436.3874,2796.863029,Medium,Transporter_C,Nairobi-Eldoret,Taveta,Unknown,FALSE,0,None,N/A,,-1158.215804
3274,Business,Verified,Eldoret,253594,Furniture,718549.6134,2609.672302,High,Transporter_A,Nairobi-Eldoret,Busia,At Customs,TRUE,10000,Theft,Border,11/3/2024,65079.68262
9535,Individual,Verified,Eldoret,393275,Furniture,205388.4218,3712.060773,Medium,Transporter_A,Mombasa-Nairobi,Busia,Delivered,FALSE,0,None,N/A,,984.7856124
3555,Business,Verified,Kisumu,247139,Furniture,213813.3971,1324.399664,Medium,Transporter_C,Nairobi-Eldoret,Busia,In Transit,FALSE,50000,Theft,Transit,1/25/2024,7292.209636
8327,Business,Verified,Nairobi,565196,Machinery,277899.4479,3695.332178,Low,Transporter_C,Nairobi-Kisumu,Taveta,In Transit,FALSE,50000,Theft,Border,1/25/2024,51797.47967
7172,Individual,Verified,Mombasa,951539,Machinery,336744.8806,6129.369852,High,Transporter_A,Mombasa-Nairobi,Namanga,In Transit,TRUE,0,Theft,Warehouse,9/16/2024,55719.16939
1140,Business,Verified,Kisumu,894303,Textiles,238292.2713,7129.384483,Medium,Transporter_C,Nairobi-Kisumu,Malaba,Delivered,TRUE,10000,Theft,Transit,12/29/2023,65579.4152
4696,Individual,Verified,Eldoret,765593,Textiles,121705.3753,4591.083941,Medium,Transporter_C,Nairobi-Kisumu,Malaba,Unknown,TRUE,10000,None,N/A,,660.0029094
9179,Individual,Verified,Eldoret,631760,Textiles,328529.4295,6334.322664,Medium,Transporter_A,Nairobi-Kisumu,Busia,At Customs,TRUE,0,Theft,Warehouse,6/13/2024,48540.45829
7588,Individual,Verified,Kisumu,603793,Machinery,911211.0495,5462.850315,High,Transporter_B,Nairobi-Kisumu,Malaba,In Transit,TRUE,0,None,N/A,,147.6167516
5920,Business,Verified,Eldoret,322513,Electronics,952009.3945,8832.208944,High,Transporter_C,Mombasa-Kampala,Taveta,In Transit,FALSE,50000,None,N/A,,-1063.240994
9307,Individual,Verified,Eldoret,821383,Machinery,192180.2759,1802.18284,Low,Transporter_C,Mombasa-Kampala,Malaba,At Customs,FALSE,10000,None,N/A,,284.2005396
8036,Individual,Unverified,Nairobi,318247,Machinery,406512.5991,3680.815312,Medium,Transporter_C,Nairobi-Kisumu,Namanga,In Transit,FALSE,100000,Damage,Transit,8/31/2024,81675.85348
8177,Business,Verified,Nakuru,449033,Machinery,783972.2047,6060.768192,High,Transporter_A,Nairobi-Eldoret,Namanga,Unknown,TRUE,50000,None,N/A,,114.486292
7327,Individual,Verified,Mombasa,354740,Vehicle,107607.1656,3095.059049,Medium,Transporter_A,Mombasa-Kampala,Taveta,Delivered,FALSE,10000,Theft,Transit,7/18/2024,33680.18014
5524,Business,Unverified,Nairobi,627423,Furniture,613466.1151,7864.743955,High,Transporter_A,Mombasa-Nairobi,Namanga,In Transit,TRUE,50000,None,N/A,,-672.593256
8730,Business,Verified,Mombasa,532718,Electronics,493376.1814,9621.338539,Low,Transporter_C,Mombasa-Nairobi,Namanga,Unknown,FALSE,50000,None,N/A,,1552.179263
7447,Business,Verified,Mombasa,763385,Machinery,180485.6011,2418.880747,Low,Transporter_B,Nairobi-Kisumu,Taveta,In Transit,TRUE,10000,None,N/A,,-1661.885897
3719,Business,Verified,Nakuru,909523,Machinery,411560.65,1368.263585,Low,Transporter_A,Mombasa-Kampala,Malaba,At Customs,TRUE,100000,Damage,Border,11/18/2023,63297.65912
5997,Business,Verified,Kisumu,646159,Machinery,562766.2763,3795.299354,High,Transporter_C,Mombasa-Kampala,Taveta,In Transit,TRUE,0,Theft,Transit,12/4/2023,46799.63173
4170,Business,Verified,Nakuru,367709,Machinery,721517.4217,6813.459305,Medium,Transporter_B,Nairobi-Eldoret,Malaba,Delivered,TRUE,10000,Fraud,Warehouse,7/6/2024,46672.63687
2798,Individual,Verified,Nairobi,325993,Machinery,475596.9153,3166.54765,High,Transporter_A,Nairobi-Kisumu,Malaba,In Transit,TRUE,10000,None,N/A,,-784.7155443
2815,Business,Verified,Kisumu,901215,Electronics,341875.894,7178.492983,Low,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,TRUE,10000,Theft,Transit,4/26/2024,56091.68263
3674,Individual,Verified,Eldoret,733194,Vehicle,840634.0399,8248.1435,High,Transporter_B,Mombasa-Kampala,Taveta,In Transit,FALSE,50000,None,N/A,,-196.2057105
6428,Business,Verified,Kisumu,104258,Furniture,951011.2782,3836.801194,High,Transporter_B,Nairobi-Kisumu,Namanga,Delivered,TRUE,10000,None,N/A,,943.8281174
9258,Business,Unverified,Kisumu,680356,Vehicle,30042.73947,7974.178928,High,Transporter_C,Mombasa-Nairobi,Malaba,Unknown,TRUE,10000,Fraud,Warehouse,10/22/2024,42720.9458
7907,Individual,Verified,Eldoret,232762,Furniture,626152.3077,2457.338307,Medium,Transporter_C,Nairobi-Eldoret,Busia,At Customs,FALSE,50000,Theft,Warehouse,9/19/2024,39666.52408
9684,Individual,Unverified,Kisumu,268501,Textiles,83458.43323,5647.22154,Low,Transporter_C,Mombasa-Kampala,Busia,At Customs,TRUE,50000,Theft,Transit,7/9/2024,23613.64732
5735,Individual,Verified,Mombasa,251392,Textiles,943488.5285,10173.85448,Medium,Transporter_B,Nairobi-Kisumu,Busia,Unknown,TRUE,100000,Fraud,Border,3/28/2024,16088.47082
7009,Business,Verified,Mombasa,854719,Machinery,210348.6954,2330.572559,Medium,Transporter_B,Mombasa-Nairobi,Busia,Unknown,TRUE,0,None,N/A,,122.1474135
7055,Business,Verified,Eldoret,885344,Machinery,140881.4375,5561.102004,High,Transporter_A,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,Fraud,Warehouse,10/21/2024,76991.40834
2106,Business,Verified,Kisumu,728337,Vehicle,453963.4017,2619.340619,Medium,Transporter_C,Mombasa-Nairobi,Namanga,At Customs,TRUE,10000,Theft,Transit,10/20/2024,41689.59819
2431,Business,Verified,Mombasa,588707,Furniture,165578.6586,6595.155375,Medium,Transporter_A,Mombasa-Kampala,Busia,In Transit,FALSE,0,None,N/A,,577.4411965
7686,Business,Verified,Nairobi,388343,Machinery,964304.5916,9884.428024,High,Transporter_B,Nairobi-Eldoret,Namanga,At Customs,TRUE,10000,None,N/A,,-744.7126602
6939,Business,Verified,Kisumu,456404,Vehicle,140707.0297,7742.238263,Medium,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,TRUE,0,Damage,Border,4/27/2024,61427.38115
2788,Business,Verified,Eldoret,896967,Vehicle,123422.9681,3927.124576,Medium,Transporter_B,Nairobi-Eldoret,Malaba,Delivered,TRUE,100000,Theft,Border,7/22/2024,61264.12669
6789,Business,Verified,Mombasa,895326,Vehicle,949925.677,2265.374795,Medium,Transporter_C,Nairobi-Eldoret,Taveta,In Transit,TRUE,0,None,N/A,,215.3230938
4644,Business,Verified,Mombasa,781138,Machinery,438205.712,988.0999246,High,Transporter_C,Nairobi-Kisumu,Namanga,At Customs,TRUE,100000,Damage,Border,11/10/2023,94492.66737
6592,Individual,Verified,Eldoret,977326,Textiles,53367.96094,2543.555347,Low,Transporter_A,Mombasa-Nairobi,Malaba,Delivered,TRUE,100000,Damage,Transit,1/5/2024,90547.3637
3096,Business,Verified,Eldoret,750806,Furniture,579096.3433,2743.712882,Low,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,100000,None,N/A,,1313.139134
4586,Business,Unverified,Eldoret,984568,Machinery,544509.8778,5138.702332,Low,Transporter_B,Mombasa-Kampala,Busia,Delivered,TRUE,10000,None,N/A,,2646.363971
7534,Business,Verified,Kisumu,749586,Textiles,313525.1353,5834.864333,Medium,Transporter_C,Mombasa-Nairobi,Namanga,Delivered,FALSE,50000,None,N/A,,1310.573422
7124,Business,Verified,Nairobi,186995,Machinery,518253.1879,4097.674432,Low,Transporter_C,Mombasa-Nairobi,Namanga,Delivered,FALSE,50000,Theft,Warehouse,12/2/2023,56362.20703
9644,Business,Verified,Nakuru,295928,Furniture,395686.7751,4603.417655,Medium,Transporter_B,Nairobi-Kisumu,Busia,Unknown,FALSE,50000,None,N/A,,1891.770349
9090,Business,Unverified,Kisumu,631892,Furniture,124856.3173,2862.091062,Medium,Transporter_A,Mombasa-Nairobi,Busia,At Customs,FALSE,10000,Theft,Transit,2/14/2024,47764.02628
6343,Business,Verified,Eldoret,807647,Machinery,73684.93479,4334.15408,High,Transporter_A,Mombasa-Nairobi,Malaba,At Customs,TRUE,10000,None,N/A,,1585.334183
7910,Business,Verified,Nairobi,911128,Vehicle,494791.3196,233.7178246,High,Transporter_B,Nairobi-Eldoret,Busia,At Customs,TRUE,50000,None,N/A,,-3113.745514
9770,Business,Verified,Mombasa,831325,Furniture,69267.17372,7182.510998,High,Transporter_C,Mombasa-Nairobi,Busia,At Customs,TRUE,10000,None,N/A,,1426.070165
9476,Business,Verified,Mombasa,429537,Machinery,241286.9483,7096.722812,Medium,Transporter_C,Nairobi-Eldoret,Namanga,At Customs,TRUE,100000,Theft,Transit,10/5/2024,83293.2944
9780,Individual,Verified,Nairobi,909985,Electronics,529609.9706,4170.148877,Low,Transporter_C,Mombasa-Kampala,Busia,Unknown,TRUE,50000,Theft,Border,1/3/2024,70201.48799
3810,Business,Verified,Eldoret,426802,Machinery,455479.3321,5819.026157,Low,Transporter_B,Nairobi-Kisumu,Busia,Unknown,FALSE,50000,None,N/A,,-722.5826318
5966,Business,Verified,Kisumu,423300,Vehicle,351330.5797,8184.849199,Low,Transporter_B,Mombasa-Kampala,Busia,At Customs,TRUE,50000,None,N/A,,-157.8593421
4968,Individual,Verified,Nakuru,361208,Electronics,123810.7096,9588.169567,High,Transporter_B,Mombasa-Kampala,Taveta,In Transit,FALSE,10000,None,N/A,,-1019.783829
8827,Business,Verified,Mombasa,546790,Machinery,911103.8028,6234.098576,Low,Transporter_C,Mombasa-Kampala,Busia,At Customs,TRUE,100000,None,N/A,,-758.3687028
9850,Business,Unverified,Kisumu,718475,Machinery,484536.6403,7598.786039,High,Transporter_A,Mombasa-Nairobi,Malaba,At Customs,FALSE,50000,None,N/A,,-1456.476076
9751,Business,Verified,Mombasa,914865,Vehicle,969893.5198,8704.670455,Low,Transporter_C,Nairobi-Eldoret,Namanga,At Customs,TRUE,0,None,N/A,,2393.164257
8913,Business,Verified,Eldoret,824162,Vehicle,962581.6396,8538.004323,Low,Transporter_A,Mombasa-Nairobi,Malaba,At Customs,FALSE,10000,None,N/A,,-1328.406602
8629,Individual,Verified,Nakuru,419292,Vehicle,746146.7589,5796.052677,Low,Transporter_C,Mombasa-Kampala,Taveta,In Transit,FALSE,50000,Fraud,Warehouse,3/20/2024,30253.6614
4644,Business,Verified,Mombasa,118665,Textiles,25152.48355,7995.048984,Low,Transporter_B,Nairobi-Kisumu,Busia,Delivered,TRUE,100000,None,N/A,,89.08022931
6188,Business,Verified,Mombasa,162993,Furniture,459701.1818,3837.182812,High,Transporter_A,Nairobi-Kisumu,Busia,In Transit,TRUE,50000,None,N/A,,4099.851953
1098,Individual,Verified,Eldoret,907093,Vehicle,332066.827,5757.68226,High,Transporter_A,Mombasa-Kampala,Namanga,In Transit,TRUE,10000,None,N/A,,-1130.879142
9232,Business,Unverified,Nakuru,670845,Vehicle,811583.827,346.5009406,High,Transporter_A,Nairobi-Kisumu,Taveta,In Transit,TRUE,0,Theft,Border,10/15/2024,41166.36044
4926,Business,Verified,Eldoret,400780,Vehicle,359716.9078,7793.739704,High,Transporter_A,Mombasa-Nairobi,Taveta,Delivered,FALSE,10000,Theft,Border,10/15/2024,59605.87045
7543,Business,Verified,Nairobi,371642,Textiles,958471.921,5106.753277,Low,Transporter_B,Nairobi-Kisumu,Namanga,At Customs,TRUE,100000,Theft,Transit,9/4/2024,7081.764492
1698,Business,Verified,Eldoret,434322,Machinery,564968.034,9987.092782,Low,Transporter_B,Nairobi-Eldoret,Malaba,In Transit,FALSE,100000,Theft,Warehouse,5/6/2024,62685.36044
2761,Business,Unverified,Nakuru,434481,Furniture,46345.9268,7246.74871,High,Transporter_A,Mombasa-Kampala,Namanga,In Transit,TRUE,50000,Theft,Border,10/7/2024,42959.85414
9329,Business,Verified,Eldoret,333103,Furniture,367872.8011,7876.21322,Low,Transporter_A,Nairobi-Eldoret,Busia,Delivered,FALSE,100000,Theft,Warehouse,8/1/2024,61345.47802
6449,Business,Verified,Mombasa,492445,Furniture,160054.0197,7553.372709,Low,Transporter_C,Nairobi-Kisumu,Malaba,At Customs,TRUE,10000,Fraud,Transit,7/25/2024,17866.16909
2218,Individual,Verified,Mombasa,830701,Machinery,767174.4641,3880.794484,Low,Transporter_C,Nairobi-Kisumu,Namanga,In Transit,TRUE,10000,None,N/A,,369.3464093
4192,Individual,Verified,Mombasa,856836,Electronics,684619.4338,9827.819108,Low,Transporter_A,Mombasa-Nairobi,Malaba,In Transit,TRUE,50000,Theft,Transit,5/15/2024,5892.993084
6485,Individual,Verified,Mombasa,920373,Furniture,800934.6146,7215.02487,Low,Transporter_C,Mombasa-Kampala,Malaba,At Customs,TRUE,100000,None,N/A,,812.6735706
6995,Business,Verified,Nakuru,831218,Electronics,963181.7876,5544.652292,High,Transporter_A,Nairobi-Eldoret,Busia,In Transit,TRUE,100000,Theft,Warehouse,3/23/2024,20193.00963
4725,Individual,Verified,Mombasa,433857,Textiles,561630.1716,301.9214498,High,Transporter_A,Nairobi-Eldoret,Malaba,Delivered,TRUE,100000,Theft,Warehouse,4/17/2024,84912.3465
3878,Individual,Verified,Kisumu,342463,Vehicle,23390.15005,9454.442626,High,Transporter_B,Nairobi-Kisumu,Malaba,Unknown,FALSE,100000,Damage,Warehouse,7/27/2024,56058.93918
7719,Business,Verified,Nakuru,567565,Furniture,869547.6073,6776.350544,Low,Transporter_C,Mombasa-Kampala,Malaba,In Transit,FALSE,50000,None,N/A,,-1152.569868
1301,Business,Verified,Mombasa,652129,Textiles,256624.8314,6663.157011,High,Transporter_A,Mombasa-Nairobi,Taveta,In Transit,FALSE,10000,None,N/A,,-566.4244204
9869,Business,Verified,Eldoret,184732,Electronics,675565.8307,9566.634426,Low,Transporter_B,Nairobi-Kisumu,Taveta,Unknown,TRUE,0,Theft,Transit,12/1/2023,10497.36997
8166,Business,Verified,Nairobi,576192,Furniture,55027.40893,1956.820734,High,Transporter_C,Nairobi-Eldoret,Taveta,At Customs,TRUE,10000,None,N/A,,1224.603217
6581,Business,Unverified,Kisumu,442033,Furniture,919247.3384,2715.750764,Low,Transporter_A,Nairobi-Eldoret,Namanga,In Transit,TRUE,0,Damage,Transit,8/22/2024,56126.02316
4174,Business,Verified,Eldoret,672393,Machinery,59469.37691,2709.84828,High,Transporter_C,Mombasa-Nairobi,Busia,At Customs,TRUE,10000,Theft,Border,3/12/2024,59018.37106
2440,Business,Unverified,Mombasa,533995,Machinery,210582.9553,9789.686701,Low,Transporter_C,Nairobi-Kisumu,Malaba,Unknown,TRUE,0,None,N/A,,1438.414789
8661,Business,Verified,Eldoret,808742,Furniture,360523.9549,3695.284952,Low,Transporter_B,Mombasa-Nairobi,Malaba,In Transit,TRUE,0,Fraud,Transit,7/15/2024,36551.15687
6330,Business,Verified,Nakuru,925351,Vehicle,163737.2961,8350.481018,Low,Transporter_A,Nairobi-Eldoret,Malaba,Delivered,FALSE,50000,Theft,Border,3/16/2024,8515.840258
6878,Individual,Verified,Nakuru,103573,Textiles,379132.1206,8293.184167,High,Transporter_B,Mombasa-Kampala,Namanga,At Customs,TRUE,50000,Theft,Transit,7/15/2024,12593.08923
2679,Business,Verified,Eldoret,688393,Electronics,221849.698,3059.639177,Medium,Transporter_A,Nairobi-Kisumu,Malaba,Delivered,TRUE,50000,Theft,Transit,7/10/2024,66927.96672
4866,Business,Verified,Eldoret,781828,Textiles,946253.5454,7426.21813,High,Transporter_A,Nairobi-Kisumu,Taveta,Delivered,FALSE,0,Fraud,Transit,5/27/2024,86585.44391
2019,Business,Unverified,Nairobi,717722,Furniture,530707.8258,3839.708169,High,Transporter_B,Nairobi-Kisumu,Busia,In Transit,TRUE,0,Fraud,Warehouse,3/27/2024,72178.97171
4124,Individual,Verified,Mombasa,832084,Furniture,715837.1194,7728.556605,Medium,Transporter_B,Nairobi-Eldoret,Taveta,In Transit,FALSE,100000,None,N/A,,-150.1312859
1242,Business,Unverified,Mombasa,719259,Vehicle,880322.364,9697.810491,Medium,Transporter_A,Mombasa-Kampala,Taveta,In Transit,FALSE,50000,None,N/A,,1393.836394
2234,Business,Verified,Kisumu,774533,Electronics,644462.7047,7707.249326,Medium,Transporter_A,Mombasa-Kampala,Busia,In Transit,TRUE,50000,None,N/A,,1763.070504
4961,Business,Unverified,Nairobi,595911,Vehicle,480258.3159,5748.25234,Low,Transporter_C,Mombasa-Nairobi,Busia,Delivered,TRUE,0,Fraud,Transit,12/16/2023,60734.98575
4170,Business,Verified,Kisumu,159739,Electronics,666849.7446,7597.199049,High,Transporter_A,Nairobi-Kisumu,Namanga,Delivered,TRUE,10000,Damage,Border,1/11/2024,59422.80485
8710,Business,Verified,Eldoret,860169,Vehicle,222109.6795,6708.933042,Medium,Transporter_B,Mombasa-Nairobi,Malaba,Delivered,TRUE,10000,Theft,Border,2/25/2024,9150.955206
3780,Business,Unverified,Nairobi,777548,Electronics,224181.7338,3336.069141,High,Transporter_C,Mombasa-Kampala,Malaba,Delivered,FALSE,10000,Theft,Border,12/15/2023,30023.42365
5576,Business,Verified,Mombasa,403350,Electronics,822213.9797,8747.656995,Low,Transporter_C,Mombasa-Nairobi,Namanga,At Customs,TRUE,0,Theft,Transit,9/23/2024,28449.28594
3035,Business,Verified,Kisumu,643979,Furniture,271972.9519,4595.417846,High,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,FALSE,50000,Theft,Transit,5/4/2024,27557.63436
7316,Business,Unverified,Nakuru,741447,Vehicle,696835.6442,6949.415315,Medium,Transporter_A,Mombasa-Kampala,Malaba,In Transit,FALSE,0,Damage,Border,12/12/2023,61278.86772
6951,Business,Unverified,Eldoret,997714,Machinery,779364.2043,5533.085696,Medium,Transporter_A,Nairobi-Eldoret,Taveta,Delivered,TRUE,10000,Theft,Transit,12/29/2023,5867.434809
9322,Individual,Verified,Mombasa,782754,Vehicle,674826.6804,4925.474964,Low,Transporter_A,Nairobi-Kisumu,Taveta,At Customs,TRUE,50000,Theft,Warehouse,8/10/2024,73441.07022
5592,Individual,Verified,Mombasa,461770,Electronics,423032.1701,2707.028502,Medium,Transporter_C,Mombasa-Nairobi,Taveta,In Transit,TRUE,10000,None,N/A,,2434.842518
2442,Business,Verified,Mombasa,888910,Vehicle,12852.76412,5742.459624,Low,Transporter_A,Nairobi-Kisumu,Namanga,At Customs,TRUE,50000,Theft,Border,10/23/2024,51907.79824
2045,Business,Verified,Kisumu,750087,Vehicle,607594.2033,2824.887649,Low,Transporter_A,Nairobi-Kisumu,Taveta,At Customs,TRUE,10000,None,N/A,,1839.180366
6573,Individual,Verified,Eldoret,660707,Textiles,587725.9394,8320.554252,High,Transporter_A,Nairobi-Kisumu,Malaba,Delivered,FALSE,50000,Theft,Border,8/23/2024,47200.82717
2390,Business,Verified,Mombasa,210947,Electronics,600801.9338,1558.372888,High,Transporter_B,Nairobi-Eldoret,Namanga,At Customs,TRUE,0,Theft,Warehouse,8/28/2024,31976.60622
3661,Business,Verified,Nairobi,402114,Electronics,311488.8028,1273.142343,Medium,Transporter_B,Mombasa-Kampala,Taveta,Delivered,TRUE,100000,Fraud,Transit,6/20/2024,69370.48519
8196,Business,Verified,Nakuru,688141,Vehicle,516306.9862,3769.699303,High,Transporter_C,Mombasa-Kampala,Malaba,In Transit,FALSE,0,None,N/A,,242.1775381
1143,Business,Verified,Nairobi,690230,Electronics,740901.6975,5201.082023,High,Transporter_B,Nairobi-Eldoret,Taveta,In Transit,FALSE,50000,Damage,Border,5/14/2024,12974.86243
5976,Business,Verified,Nakuru,653109,Electronics,71366.0833,5388.025255,High,Transporter_B,Mombasa-Kampala,Namanga,At Customs,FALSE,50000,Theft,Warehouse,5/1/2024,56583.87595
3961,Individual,Verified,Nairobi,706824,Electronics,803389.187,4317.624401,Medium,Transporter_C,Nairobi-Kisumu,Busia,In Transit,FALSE,0,None,N/A,,-2893.507529
5287,Business,Verified,Nakuru,613147,Machinery,905893.1993,2265.205479,Medium,Transporter_C,Mombasa-Kampala,Namanga,In Transit,TRUE,50000,None,N/A,,2084.93912
3841,Individual,Verified,Kisumu,861597,Furniture,740290.6488,9535.739294,Low,Transporter_B,Mombasa-Nairobi,Malaba,Delivered,TRUE,10000,None,N/A,,826.5582274
2531,Individual,Verified,Mombasa,867981,Furniture,250714.9899,2880.407699,High,Transporter_B,Mombasa-Nairobi,Namanga,At Customs,TRUE,10000,None,N/A,,-3772.755159
4119,Business,Verified,Nairobi,353442,Vehicle,617521.3575,1286.19131,Low,Transporter_A,Nairobi-Eldoret,Malaba,In Transit,TRUE,10000,Damage,Transit,6/11/2024,29064.18025
3172,Business,Verified,Nairobi,120856,Machinery,742387.4486,6441.505674,Medium,Transporter_A,Nairobi-Eldoret,Namanga,At Customs,TRUE,100000,Fraud,Transit,11/16/2023,70341.93617
4966,Business,Verified,Nairobi,320649,Furniture,819126.7251,2121.869662,Medium,Transporter_A,Nairobi-Eldoret,Taveta,In Transit,TRUE,10000,None,N/A,,783.8915904
5090,Business,Unverified,Mombasa,228491,Vehicle,547594.4768,5359.488245,Medium,Transporter_C,Nairobi-Eldoret,Taveta,In Transit,FALSE,0,Theft,Warehouse,11/30/2023,91904.35833
3180,Business,Verified,Mombasa,763610,Vehicle,87622.09751,3635.813556,High,Transporter_B,Nairobi-Kisumu,Namanga,In Transit,FALSE,100000,None,N/A,,1424.150046
4483,Business,Unverified,Mombasa,419080,Machinery,103484.6229,3752.183862,Low,Transporter_B,Mombasa-Kampala,Namanga,In Transit,TRUE,100000,None,N/A,,-227.8360998
2693,Business,Verified,Mombasa,851283,Vehicle,429878.8796,2603.457011,High,Transporter_B,Nairobi-Kisumu,Malaba,At Customs,TRUE,50000,None,N/A,,769.5259199
3368,Business,Verified,Nairobi,879593,Machinery,692545.0395,5731.434154,High,Transporter_C,Nairobi-Kisumu,Taveta,Delivered,TRUE,100000,Theft,Transit,11/29/2023,15424.93995
4363,Business,Verified,Eldoret,902842,Electronics,49252.37548,9022.057511,Low,Transporter_C,Nairobi-Eldoret,Malaba,In Transit,FALSE,50000,Theft,Warehouse,11/20/2023,7406.764
7353,Business,Verified,Nairobi,741471,Furniture,486233.3313,8882.289855,High,Transporter_A,Nairobi-Eldoret,Busia,In Transit,FALSE,10000,None,N/A,,371.540292
5360,Individual,Verified,Mombasa,657331,Electronics,886086.79,5028.214441,High,Transporter_B,Nairobi-Kisumu,Namanga,Unknown,TRUE,10000,None,N/A,,-2481.387061
2307,Business,Unverified,Nakuru,666994,Vehicle,391858.3512,922.5902554,Medium,Transporter_B,Mombasa-Kampala,Taveta,In Transit,TRUE,10000,None,N/A,,-1765.691694
5855,Individual,Verified,Eldoret,736026,Furniture,962166.2762,3599.593678,Low,Transporter_A,Mombasa-Nairobi,Busia,At Customs,FALSE,50000,None,N/A,,47.94976023
6255,Business,Verified,Nakuru,831389,Furniture,432759.4165,7872.934703,High,Transporter_C,Nairobi-Eldoret,Malaba,At Customs,TRUE,50000,None,N/A,,-1911.881032
7635,Individual,Verified,Eldoret,493588,Furniture,21876.06051,3381.506098,High,Transporter_A,Mombasa-Kampala,Busia,Delivered,TRUE,50000,Theft,Warehouse,6/6/2024,11839.49453
3679,Individual,Verified,Nakuru,374582,Vehicle,831399.6693,619.2608502,Low,Transporter_A,Mombasa-Kampala,Namanga,At Customs,TRUE,10000,Theft,Warehouse,10/17/2024,44153.43053
2881,Individual,Unverified,Kisumu,179372,Machinery,166709.4222,5280.040942,High,Transporter_C,Nairobi-Eldoret,Namanga,In Transit,TRUE,100000,None,N/A,,1116.744289
2813,Business,Verified,Nairobi,901281,Vehicle,73192.5813,1366.295192,High,Transporter_C,Mombasa-Kampala,Namanga,At Customs,TRUE,50000,Theft,Border,8/21/2024,40673.42257
8274,Business,Verified,Mombasa,679555,Furniture,606783.2185,9566.859023,High,Transporter_C,Nairobi-Kisumu,Malaba,Delivered,TRUE,10000,Fraud,Border,9/11/2024,88026.80048
1086,Business,Verified,Nairobi,866410,Electronics,322856.8636,9012.638046,Medium,Transporter_A,Mombasa-Kampala,Namanga,Delivered,FALSE,100000,None,N/A,,-830.5107395
8878,Business,Verified,Mombasa,439846,Textiles,384078.2522,2837.334995,High,Transporter_C,Mombasa-Kampala,Malaba,In Transit,TRUE,50000,Theft,Warehouse,4/25/2024,62421.29579
2231,Business,Unverified,Eldoret,829981,Vehicle,341925.5885,5097.916604,Low,Transporter_A,Nairobi-Kisumu,Malaba,Unknown,FALSE,10000,Theft,Transit,7/13/2024,15637.6673
1224,Business,Verified,Nakuru,467212,Textiles,100865.0509,5605.683189,Medium,Transporter_B,Mombasa-Kampala,Taveta,In Transit,TRUE,50000,Theft,Warehouse,1/14/2024,63115.51505
4731,Business,Verified,Eldoret,511731,Textiles,576683.1472,4947.135503,Low,Transporter_A,Mombasa-Nairobi,Malaba,In Transit,TRUE,50000,Theft,Transit,10/19/2024,9187.592814
1539,Business,Verified,Nairobi,939254,Machinery,836896.7185,4431.203203,High,Transporter_C,Mombasa-Nairobi,Malaba,In Transit,TRUE,50000,Theft,Transit,7/25/2024,59660.95362
5500,Business,Verified,Kisumu,872455,Electronics,404285.7395,1170.621255,Low,Transporter_C,Nairobi-Eldoret,Busia,Delivered,TRUE,0,None,N/A,,-79.71341092
